geoid,SPORDER,PWGTP,AGEP,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DREM,JWMNP,JWTR,RELP,SCHL,SEX,WKHP,WKW,DIS,ESR,RELP_label,SCHL_label,SEX_label,ESR_label,WKW_label,JWTR_label,WKHP_label,JWMNP_label,DIS_label,DEAR_label,DEYE_label,DREM_label,DPHY_label,DOUT_label,DDRS_label,DRAT_label,person_age_group,decision_capable,decision_policy,synthetic_household_id,resident_id
14000US06089011403,2,13,48,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,1,17.0,2,10.0,1.0,2,1.0,Husband/wife,GED or alternative credential,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t025_h0000006,syn_t025_h0000006_r002
14000US06089011403,3,18,18,2.0,2,2,2.0,2.0,,2.0,7.0,1.0,2,16.0,2,20.0,1.0,2,1.0,Biological son or daughter,Regular high school diploma,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t025_h0000006,syn_t025_h0000006_r003
14000US06089011403,1,13,57,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,21.0,2,40.0,1.0,2,1.0,Reference person,Bachelor's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t025_h0000007,syn_t025_h0000007_r001
14000US06089011403,2,12,57,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,1,22.0,1,40.0,1.0,2,1.0,Husband/wife,Master's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t025_h0000007,syn_t025_h0000007_r002
14000US06089011403,1,34,77,2.0,2,2,2.0,1.0,,2.0,,,0,18.0,1,,,1,6.0,Reference person,"Some college, but less than 1 year",Male,Not in labor force,,,,,With a disability,No,No,No,Yes,No,No,,65_plus,True,generative,syn_t025_h0000008,syn_t025_h0000008_r001
14000US06089011403,2,37,69,2.0,2,2,2.0,2.0,,2.0,,,1,21.0,2,,,2,6.0,Husband/wife,Bachelor's degree,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t025_h0000008,syn_t025_h0000008_r002
14000US06089011403,1,36,38,2.0,2,2,2.0,2.0,,2.0,,11.0,0,16.0,2,35.0,1.0,2,1.0,Reference person,Regular high school diploma,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,Worked at home,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t025_h0000009,syn_t025_h0000009_r001
14000US06089011403,2,33,6,2.0,2,2,,2.0,,2.0,,,2,3.0,2,,,2,,Biological son or daughter,Kindergarten,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t025_h0000009,syn_t025_h0000009_r002
14000US06089011403,3,41,39,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,13,16.0,1,45.0,1.0,2,1.0,Unmarried partner,Regular high school diploma,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t025_h0000009,syn_t025_h0000009_r003
14000US06089011403,1,12,75,2.0,2,2,2.0,2.0,,2.0,,,0,22.0,2,4.0,6.0,2,6.0,Reference person,Master's degree,Female,Not in labor force,less than 14 weeks worked during past 12 months,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t025_h0000010,syn_t025_h0000010_r001
14000US06089011403,2,15,75,2.0,2,2,2.0,2.0,,2.0,25.0,1.0,1,24.0,1,3.0,3.0,2,1.0,Husband/wife,Doctorate degree,Male,"Civilian employed, at work",40 to 47 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t025_h0000010,syn_t025_h0000010_r002
14000US06089011403,1,13,61,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,0,19.0,1,50.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t025_h0000011,syn_t025_h0000011_r001
14000US06089011403,1,23,74,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,0,16.0,2,32.0,1.0,2,1.0,Reference person,Regular high school diploma,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t025_h0000012,syn_t025_h0000012_r001
14000US06089011403,2,31,57,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,2,19.0,2,36.0,6.0,2,1.0,Biological son or daughter,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",less than 14 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t025_h0000012,syn_t025_h0000012_r002
14000US06089011403,3,28,57,2.0,2,2,2.0,2.0,,2.0,45.0,1.0,2,1.0,1,22.0,1.0,2,1.0,Biological son or daughter,No schooling completed,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t025_h0000012,syn_t025_h0000012_r003
14000US06089011403,4,26,54,2.0,2,2,2.0,2.0,,2.0,,,2,16.0,1,,,2,6.0,Biological son or daughter,Regular high school diploma,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t025_h0000012,syn_t025_h0000012_r004
14000US06089011403,5,25,52,2.0,2,2,1.0,2.0,,2.0,,,2,16.0,1,,,1,6.0,Biological son or daughter,Regular high school diploma,Male,Not in labor force,,,,,With a disability,No,No,No,No,Yes,No,,35_64,True,generative,syn_t025_h0000012,syn_t025_h0000012_r005
14000US06089011403,1,6,41,2.0,2,2,2.0,2.0,,2.0,25.0,1.0,0,21.0,2,40.0,1.0,2,1.0,Reference person,Bachelor's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t025_h0000013,syn_t025_h0000013_r001
14000US06089011403,2,10,46,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,1,17.0,1,40.0,1.0,2,1.0,Husband/wife,GED or alternative credential,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t025_h0000013,syn_t025_h0000013_r002
14000US06089011403,3,6,15,2.0,2,2,2.0,2.0,,2.0,,,2,12.0,1,,,2,,Biological son or daughter,Grade 9,Male,,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t025_h0000013,syn_t025_h0000013_r003
14000US06089011403,4,9,12,2.0,2,2,,2.0,,2.0,,,2,9.0,1,,,2,,Biological son or daughter,Grade 6,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t025_h0000013,syn_t025_h0000013_r004
14000US06089011403,1,18,30,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,21.0,1,50.0,1.0,2,1.0,Reference person,Bachelor's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t025_h0000014,syn_t025_h0000014_r001
14000US06089011403,2,31,30,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,12,21.0,1,40.0,1.0,2,1.0,Housemate or roommate,Bachelor's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t025_h0000014,syn_t025_h0000014_r002
14000US06089011403,1,7,59,2.0,2,2,1.0,1.0,,1.0,,,0,19.0,2,,,1,6.0,Reference person,"1 or more years of college credit, no degree",Female,Not in labor force,,,,,With a disability,No,No,Yes,Yes,Yes,No,,35_64,True,generative,syn_t025_h0000015,syn_t025_h0000015_r001
14000US06089011403,2,9,47,2.0,2,2,2.0,2.0,,2.0,,,13,10.0,1,,,2,6.0,Unmarried partner,Grade 7,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t025_h0000015,syn_t025_h0000015_r002
14000US06089011500,1,26,33,2.0,2,2,2.0,2.0,,2.0,30.0,1.0,0,19.0,1,40.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t026_h0000001,syn_t026_h0000001_r001
14000US06089011500,2,28,34,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,1,20.0,2,40.0,1.0,2,1.0,Husband/wife,Associate's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t026_h0000001,syn_t026_h0000001_r002
14000US06089011500,3,31,7,2.0,2,2,,2.0,,2.0,,,2,5.0,1,,,2,,Biological son or daughter,Grade 2,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t026_h0000001,syn_t026_h0000001_r003
14000US06089011500,4,31,4,,2,2,,,,,,,2,2.0,1,,,2,,Biological son or daughter,"Nursery school, preschool",Male,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t026_h0000001,syn_t026_h0000001_r004
14000US06089011500,1,23,47,2.0,2,2,2.0,2.0,,2.0,,,0,19.0,2,,,2,6.0,Reference person,"1 or more years of college credit, no degree",Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000002,syn_t026_h0000002_r001
14000US06089011500,2,20,49,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,1,21.0,1,40.0,1.0,2,1.0,Husband/wife,Bachelor's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000002,syn_t026_h0000002_r002
14000US06089011500,3,19,18,2.0,2,2,2.0,2.0,,2.0,25.0,1.0,2,19.0,1,30.0,6.0,2,1.0,Biological son or daughter,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",less than 14 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t026_h0000002,syn_t026_h0000002_r003
14000US06089011500,4,19,16,2.0,2,2,2.0,2.0,,2.0,,,2,13.0,2,,,2,6.0,Biological son or daughter,Grade 10,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t026_h0000002,syn_t026_h0000002_r004
14000US06089011500,1,50,28,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,21.0,2,10.0,1.0,2,1.0,Reference person,Bachelor's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t026_h0000003,syn_t026_h0000003_r001
14000US06089011500,2,30,30,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,1,18.0,1,40.0,1.0,2,1.0,Husband/wife,"Some college, but less than 1 year",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t026_h0000003,syn_t026_h0000003_r002
14000US06089011500,3,37,7,2.0,2,2,,2.0,,2.0,,,2,4.0,2,,,2,,Biological son or daughter,Grade 1,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t026_h0000003,syn_t026_h0000003_r003
14000US06089011500,4,42,4,,2,2,,,,,,,2,1.0,2,,,2,,Biological son or daughter,No schooling completed,Female,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t026_h0000003,syn_t026_h0000003_r004
14000US06089011500,5,67,60,1.0,1,1,1.0,1.0,,1.0,,,8,16.0,2,,,1,6.0,Parent-in-law,Regular high school diploma,Female,Not in labor force,,,,,With a disability,Yes,Yes,Yes,Yes,Yes,Yes,,35_64,True,generative,syn_t026_h0000003,syn_t026_h0000003_r005
14000US06089011500,1,45,46,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,18.0,1,40.0,1.0,2,1.0,Reference person,"Some college, but less than 1 year",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000004,syn_t026_h0000004_r001
14000US06089011500,2,51,42,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,1,18.0,2,36.0,4.0,2,1.0,Husband/wife,"Some college, but less than 1 year",Female,"Civilian employed, at work",27 to 39 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000004,syn_t026_h0000004_r002
14000US06089011500,3,42,17,2.0,2,2,2.0,2.0,,2.0,,,2,14.0,2,,,2,6.0,Biological son or daughter,Grade 11,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t026_h0000004,syn_t026_h0000004_r003
14000US06089011500,4,31,19,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,4,16.0,1,32.0,6.0,2,1.0,Stepson or stepdaughter,Regular high school diploma,Male,"Civilian employed, at work",less than 14 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t026_h0000004,syn_t026_h0000004_r004
14000US06089011500,5,43,16,2.0,2,1,2.0,1.0,,2.0,,,4,13.0,2,,,1,6.0,Stepson or stepdaughter,Grade 10,Female,Not in labor force,,,,,With a disability,No,Yes,No,Yes,No,No,,0_17,False,dependent,syn_t026_h0000004,syn_t026_h0000004_r005
14000US06089011500,1,31,44,2.0,2,2,2.0,2.0,,2.0,,,0,22.0,1,,,2,6.0,Reference person,Master's degree,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000005,syn_t026_h0000005_r001
14000US06089011500,2,27,43,2.0,2,2,2.0,2.0,,2.0,,,1,22.0,2,,,2,6.0,Husband/wife,Master's degree,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000005,syn_t026_h0000005_r002
14000US06089011500,3,27,18,2.0,2,2,2.0,2.0,,2.0,,,2,8.0,1,,,2,6.0,Biological son or daughter,Grade 5,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t026_h0000005,syn_t026_h0000005_r003
14000US06089011500,4,30,16,2.0,2,2,2.0,2.0,,2.0,,,2,10.0,2,,,2,6.0,Biological son or daughter,Grade 7,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t026_h0000005,syn_t026_h0000005_r004
14000US06089011500,5,31,8,2.0,2,2,,2.0,,2.0,,,2,5.0,2,,,2,,Biological son or daughter,Grade 2,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t026_h0000005,syn_t026_h0000005_r005
14000US06089011500,1,6,52,2.0,2,2,2.0,2.0,,2.0,,,0,19.0,2,,,2,6.0,Reference person,"1 or more years of college credit, no degree",Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000006,syn_t026_h0000006_r001
14000US06089011500,2,7,55,2.0,2,2,2.0,2.0,,2.0,,,1,16.0,1,,,2,6.0,Husband/wife,Regular high school diploma,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000006,syn_t026_h0000006_r002
14000US06089011500,1,14,81,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,16.0,1,20.0,1.0,2,1.0,Reference person,Regular high school diploma,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t026_h0000007,syn_t026_h0000007_r001
14000US06089011500,1,49,33,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,21.0,1,40.0,1.0,2,1.0,Reference person,Bachelor's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t026_h0000008,syn_t026_h0000008_r001
14000US06089011500,2,48,31,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,1,21.0,2,20.0,1.0,2,1.0,Husband/wife,Bachelor's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t026_h0000008,syn_t026_h0000008_r002
14000US06089011500,1,62,34,2.0,2,2,2.0,2.0,,2.0,,,0,16.0,1,,,2,6.0,Reference person,Regular high school diploma,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t026_h0000009,syn_t026_h0000009_r001
14000US06089011500,2,77,27,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,1,19.0,2,45.0,1.0,2,1.0,Husband/wife,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t026_h0000009,syn_t026_h0000009_r002
14000US06089011500,1,46,53,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,16.0,1,50.0,1.0,2,1.0,Reference person,Regular high school diploma,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000010,syn_t026_h0000010_r001
14000US06089011500,2,50,74,2.0,2,2,1.0,2.0,,1.0,,,6,23.0,1,,,1,6.0,Father or mother,Professional degree beyond a bachelor's degree,Male,Not in labor force,,,,,With a disability,No,No,Yes,No,Yes,No,,65_plus,True,generative,syn_t026_h0000010,syn_t026_h0000010_r002
14000US06089011500,1,84,43,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,19.0,2,40.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000011,syn_t026_h0000011_r001
14000US06089011500,2,78,47,2.0,2,2,2.0,2.0,,2.0,30.0,1.0,1,16.0,1,60.0,1.0,2,1.0,Husband/wife,Regular high school diploma,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000011,syn_t026_h0000011_r002
14000US06089011500,3,80,16,2.0,2,2,2.0,2.0,,2.0,,,2,13.0,2,,,2,6.0,Biological son or daughter,Grade 10,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t026_h0000011,syn_t026_h0000011_r003
14000US06089011500,4,84,14,2.0,2,2,,2.0,,2.0,,,2,12.0,1,,,2,,Biological son or daughter,Grade 9,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t026_h0000011,syn_t026_h0000011_r004
14000US06089011500,5,78,12,2.0,2,2,,2.0,,2.0,,,2,9.0,2,,,2,,Biological son or daughter,Grade 6,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t026_h0000011,syn_t026_h0000011_r005
14000US06089011500,1,11,88,2.0,2,2,2.0,2.0,,2.0,,,0,21.0,1,,,2,6.0,Reference person,Bachelor's degree,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t026_h0000012,syn_t026_h0000012_r001
14000US06089011500,2,12,86,2.0,2,2,2.0,2.0,,2.0,,,1,14.0,2,,,2,6.0,Husband/wife,Grade 11,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t026_h0000012,syn_t026_h0000012_r002
14000US06089011500,1,43,40,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,22.0,1,40.0,1.0,2,1.0,Reference person,Master's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000013,syn_t026_h0000013_r001
14000US06089011500,1,15,59,2.0,2,2,2.0,2.0,,2.0,30.0,1.0,0,21.0,2,50.0,1.0,2,1.0,Reference person,Bachelor's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000014,syn_t026_h0000014_r001
14000US06089011500,2,20,56,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,1,17.0,1,30.0,4.0,2,1.0,Husband/wife,GED or alternative credential,Male,"Civilian employed, at work",27 to 39 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t026_h0000014,syn_t026_h0000014_r002
14000US06089011500,3,12,27,2.0,2,2,2.0,2.0,,2.0,,,2,19.0,1,,,2,6.0,Biological son or daughter,"1 or more years of college credit, no degree",Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t026_h0000014,syn_t026_h0000014_r003
14000US06089011500,4,14,30,2.0,2,2,1.0,2.0,,2.0,,,9,16.0,2,,,1,6.0,Son-in-law or daughter-in-law,Regular high school diploma,Female,Not in labor force,,,,,With a disability,No,No,No,No,Yes,No,,18_34,True,generative,syn_t026_h0000014,syn_t026_h0000014_r004
14000US06089011500,1,17,67,2.0,2,2,2.0,2.0,,2.0,,,0,20.0,1,,,2,6.0,Reference person,Associate's degree,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t026_h0000015,syn_t026_h0000015_r001
14000US06089011500,2,17,68,2.0,2,2,2.0,2.0,,2.0,,,1,17.0,2,,,2,6.0,Husband/wife,GED or alternative credential,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t026_h0000015,syn_t026_h0000015_r002
14000US06089011500,3,16,19,2.0,2,2,2.0,2.0,,2.0,141.0,1.0,7,16.0,1,30.0,1.0,2,1.0,Grandchild,Regular high school diploma,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t026_h0000015,syn_t026_h0000015_r003
