geoid,PUMA,ADJINC,WGTP,NP,TYPE,ACCESS,BDSP,BLD,HISPEED,RMSP,SMARTPHONE,TEN,VEH,HHT,HINCP,HUPAC,HUPAOC,HUPARC,NOC,NRC,WIF,HINCP_ADJUSTED_2018,negative_income,TEN_label,BLD_label,ACCESS_label,HISPEED_label,SMARTPHONE_label,HUPAC_label,HUPAOC_label,HUPARC_label,WIF_label,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size,synthetic_household_id
14000US06089011801,8900,1061242,29,2,1,1,4.0,2,1.0,8.0,1,2,3.0,1.0,96000.0,4,4,4,0.0,0.0,1.0,101879.232,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,100000_124999,3,married_couple,has_65_plus,29.0,2,syn_t031_h0000001
14000US06089011801,8900,1013097,47,1,1,3,0.0,1,,1.0,2,3,1.0,4.0,15600.0,4,4,4,0.0,0.0,,15804.3132,False,Rented,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,15000_19999,1,nonfamily_living_alone,has_65_plus,47.0,1,syn_t031_h0000002
14000US06089011801,8900,1070673,34,5,1,1,5.0,2,1.0,6.0,2,2,3.0,3.0,184300.0,4,4,4,0.0,0.0,3.0,197325.0339,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,3 or more workers in family,150000_199999,3,other_female_householder,has_65_plus,34.0,5,syn_t031_h0000003
14000US06089011801,8900,1013097,11,5,1,1,4.0,2,1.0,8.0,1,1,5.0,1.0,97700.0,2,2,2,2.0,2.0,2.0,98979.5769,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,75000_99999,4_plus,married_couple,no_65_plus,11.0,5,syn_t031_h0000004
14000US06089011801,8900,1054346,74,3,1,1,3.0,2,1.0,5.0,1,1,2.0,1.0,88000.0,1,1,1,1.0,1.0,2.0,92782.448,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,2 workers,75000_99999,2,married_couple,no_65_plus,74.0,3,syn_t031_h0000005
14000US06089011801,8900,1070673,9,5,1,1,4.0,2,1.0,5.0,1,1,5.0,1.0,226300.0,4,4,4,0.0,0.0,3.0,242293.2999,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,3 or more workers in family,200000_plus,4_plus,married_couple,no_65_plus,9.0,5,syn_t031_h0000006
14000US06089011801,8900,1035838,35,2,1,1,3.0,2,1.0,5.0,1,1,3.0,5.0,157000.0,4,4,4,0.0,0.0,,162626.566,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,150000_199999,3,nonfamily_living_alone,no_65_plus,35.0,2,syn_t031_h0000007
14000US06089011801,8900,1054346,47,2,1,1,2.0,2,1.0,5.0,1,3,2.0,2.0,18000.0,4,4,4,0.0,0.0,0.0,18978.228,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,15000_19999,2,other_male_householder,has_65_plus,47.0,2,syn_t031_h0000008
14000US06089011801,8900,1070673,13,1,1,1,2.0,2,2.0,5.0,2,3,2.0,4.0,18000.0,4,4,4,0.0,0.0,,19272.114,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,,15000_19999,2,nonfamily_living_alone,no_65_plus,13.0,1,syn_t031_h0000009
14000US06089011801,8900,1054346,34,2,1,1,3.0,2,2.0,5.0,1,2,2.0,1.0,15460.0,4,4,4,0.0,0.0,0.0,16300.18916,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,No workers,15000_19999,2,married_couple,has_65_plus,34.0,2,syn_t031_h0000010
14000US06089011801,8900,1035838,29,2,1,1,3.0,2,2.0,5.0,1,2,3.0,5.0,54500.0,4,4,4,0.0,0.0,,56453.171,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,,50000_59999,3,nonfamily_living_alone,no_65_plus,29.0,2,syn_t031_h0000011
14000US06089011801,8900,1054346,9,1,1,2,1.0,7,,4.0,2,3,1.0,6.0,22000.0,4,4,4,0.0,0.0,,23195.612,False,Rented,10-19 Apartments,"Yes, without paying a cell phone company or Internet service provider",,No,No children,No own children present,No related children present,,20000_24999,1,nonfamily_not_living_alone,has_65_plus,9.0,1,syn_t031_h0000012
14000US06089011801,8900,1070673,9,2,1,1,2.0,1,1.0,5.0,1,2,4.0,1.0,131500.0,4,4,4,0.0,0.0,2.0,140793.4995,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,125000_149999,4_plus,married_couple,has_65_plus,9.0,2,syn_t031_h0000013
14000US06089011802,8900,1070673,5,2,1,2,4.0,2,,7.0,2,1,2.0,1.0,24600.0,4,4,4,0.0,0.0,1.0,26338.5558,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, without paying a cell phone company or Internet service provider",,No,No children,No own children present,No related children present,1 worker,25000_29999,2,married_couple,no_65_plus,5.0,2,syn_t032_h0000001
14000US06089011802,8900,1061242,11,6,1,1,3.0,2,1.0,8.0,1,1,5.0,1.0,140000.0,2,2,2,2.0,2.0,1.0,148573.88,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,125000_149999,4_plus,married_couple,no_65_plus,11.0,6,syn_t032_h0000002
14000US06089011802,8900,1070673,45,3,1,1,2.0,2,2.0,5.0,2,1,3.0,1.0,63000.0,2,2,2,1.0,1.0,2.0,67452.399,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,60000_74999,3,married_couple,no_65_plus,45.0,3,syn_t032_h0000003
14000US06089011802,8900,1054346,13,2,1,1,2.0,5,1.0,6.0,1,3,1.0,3.0,65000.0,2,2,2,1.0,1.0,1.0,68532.49,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,60000_74999,1,other_female_householder,no_65_plus,13.0,2,syn_t032_h0000004
14000US06089011802,8900,1035838,67,4,1,1,3.0,2,2.0,6.0,1,1,4.0,1.0,206000.0,2,4,2,0.0,1.0,1.0,213382.628,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children 6 to 17 years only,No own children present,Presence of related children 6 to 17 years only,1 worker,200000_plus,4_plus,married_couple,has_65_plus,67.0,4,syn_t032_h0000005
14000US06089011802,8900,1070673,46,2,1,1,3.0,2,2.0,7.0,1,2,2.0,1.0,35000.0,4,4,4,0.0,0.0,1.0,37473.555,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,1 worker,35000_39999,2,married_couple,no_65_plus,46.0,2,syn_t032_h0000006
14000US06089011802,8900,1054346,22,4,1,1,3.0,2,1.0,7.0,1,1,2.0,1.0,98000.0,2,2,2,2.0,2.0,2.0,103325.908,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,100000_124999,2,married_couple,no_65_plus,22.0,4,syn_t032_h0000007
14000US06089011802,8900,1061242,35,5,1,1,3.0,2,1.0,5.0,1,3,2.0,1.0,43400.0,3,3,3,3.0,3.0,1.0,46057.9028,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,45000_49999,2,married_couple,no_65_plus,35.0,5,syn_t032_h0000008
14000US06089011802,8900,1035838,42,2,1,1,2.0,4,2.0,4.0,1,3,2.0,2.0,70000.0,4,4,4,0.0,0.0,2.0,72508.66,False,Rented,2 Apartments,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,2 workers,60000_74999,2,other_male_householder,no_65_plus,42.0,2,syn_t032_h0000009
14000US06089011802,8900,1054346,42,2,1,2,1.0,2,,5.0,2,1,2.0,2.0,48900.0,2,2,2,1.0,1.0,1.0,51557.5194,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, without paying a cell phone company or Internet service provider",,No,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,50000_59999,2,other_male_householder,no_65_plus,42.0,2,syn_t032_h0000010
14000US06089011802,8900,1013097,14,3,1,1,3.0,2,1.0,4.0,1,3,2.0,2.0,65000.0,2,2,2,2.0,2.0,1.0,65851.305,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,60000_74999,2,other_male_householder,no_65_plus,14.0,3,syn_t032_h0000011
14000US06089011802,8900,1054346,12,2,1,1,3.0,2,1.0,4.0,1,2,3.0,1.0,93000.0,4,4,4,0.0,0.0,2.0,98054.178,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,75000_99999,3,married_couple,no_65_plus,12.0,2,syn_t032_h0000012
14000US06089011802,8900,1035838,81,4,1,1,2.0,1,2.0,4.0,1,3,2.0,3.0,50000.0,1,1,1,2.0,2.0,1.0,51791.9,False,Rented,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,1 worker,50000_59999,2,other_female_householder,no_65_plus,81.0,4,syn_t032_h0000013
14000US06089011802,8900,1061242,11,2,1,1,3.0,2,1.0,5.0,1,1,3.0,1.0,148400.0,4,4,4,0.0,0.0,2.0,157488.3128,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,150000_199999,3,married_couple,no_65_plus,11.0,2,syn_t032_h0000014
14000US06089011803,8900,1013097,17,2,1,2,2.0,2,,4.0,2,1,1.0,3.0,29000.0,4,4,4,0.0,0.0,1.0,29379.813,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, without paying a cell phone company or Internet service provider",,No,No children,No own children present,No related children present,1 worker,25000_29999,1,other_female_householder,has_65_plus,17.0,2,syn_t033_h0000001
14000US06089011803,8900,1070673,12,3,1,3,4.0,2,,7.0,1,2,5.0,1.0,60001.0,4,4,4,0.0,0.0,0.0,64241.450673,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,Yes,No children,No own children present,No related children present,No workers,60000_74999,4_plus,married_couple,has_65_plus,12.0,3,syn_t033_h0000002
14000US06089011803,8900,1054346,20,2,1,1,2.0,2,1.0,5.0,1,1,3.0,5.0,55000.0,4,4,4,0.0,0.0,,57989.03,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,50000_59999,3,nonfamily_living_alone,no_65_plus,20.0,2,syn_t033_h0000003
14000US06089011803,8900,1013097,34,3,1,1,3.0,1,2.0,5.0,1,1,4.0,1.0,228600.0,4,4,4,0.0,0.0,1.0,231593.9742,False,Owned with mortgage or loan (include home equity loans),Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,1 worker,200000_plus,4_plus,married_couple,has_65_plus,34.0,3,syn_t033_h0000004
14000US06089011803,8900,1070673,13,1,1,1,2.0,2,2.0,7.0,2,2,1.0,4.0,33400.0,4,4,4,0.0,0.0,,35760.4782,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,,35000_39999,1,nonfamily_living_alone,has_65_plus,13.0,1,syn_t033_h0000005
14000US06089011803,8900,1070673,25,2,1,1,3.0,2,1.0,7.0,1,1,2.0,1.0,254000.0,4,4,4,0.0,0.0,2.0,271950.942,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,200000_plus,2,married_couple,no_65_plus,25.0,2,syn_t033_h0000006
14000US06089011803,8900,1054346,22,2,1,1,2.0,2,1.0,4.0,1,1,2.0,1.0,26900.0,4,4,4,0.0,0.0,2.0,28361.9074,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,25000_29999,2,married_couple,has_65_plus,22.0,2,syn_t033_h0000007
14000US06089011803,8900,1061242,29,4,1,1,2.0,2,1.0,5.0,2,3,3.0,2.0,124800.0,4,4,4,0.0,0.0,3.0,132443.0016,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,3 or more workers in family,125000_149999,3,other_male_householder,no_65_plus,29.0,4,syn_t033_h0000008
14000US06089011803,8900,1061242,42,3,1,1,4.0,2,1.0,5.0,2,3,1.0,1.0,45800.0,4,4,4,0.0,0.0,1.0,48604.8836,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,1 worker,45000_49999,1,married_couple,has_65_plus,42.0,3,syn_t033_h0000009
14000US06089011803,8900,1035838,18,4,1,1,3.0,2,1.0,5.0,1,1,3.0,2.0,46800.0,4,4,4,0.0,0.0,3.0,48477.2184,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,3 or more workers in family,45000_49999,3,other_male_householder,has_65_plus,18.0,4,syn_t033_h0000010
14000US06089011803,8900,1035838,12,1,1,1,2.0,2,1.0,6.0,1,2,1.0,4.0,27600.0,4,4,4,0.0,0.0,,28589.1288,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,25000_29999,1,nonfamily_living_alone,has_65_plus,12.0,1,syn_t033_h0000011
14000US06089011803,8900,1054346,15,3,1,1,3.0,2,1.0,5.0,1,1,2.0,1.0,176000.0,1,1,1,1.0,1.0,2.0,185564.896,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,2 workers,150000_199999,2,married_couple,no_65_plus,15.0,3,syn_t033_h0000012
14000US06089011803,8900,1061242,12,2,1,1,2.0,2,1.0,5.0,1,2,2.0,1.0,74500.0,4,4,4,0.0,0.0,0.0,79062.529,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,75000_99999,2,married_couple,no_65_plus,12.0,2,syn_t033_h0000013
14000US06089011803,8900,1070673,34,4,1,1,4.0,2,1.0,11.0,1,1,3.0,2.0,41000.0,2,2,2,1.0,1.0,0.0,43897.593,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,No workers,40000_44999,3,other_male_householder,no_65_plus,34.0,4,syn_t033_h0000014
