donor_id,PUMA,ADJINC,WGTP,NP,TYPE,ACCESS,BDSP,BLD,HISPEED,RMSP,SMARTPHONE,TEN,VEH,HHT,HINCP,HUPAC,HUPAOC,HUPARC,NOC,NRC,WIF,HINCP_ADJUSTED_2018,negative_income,TEN_label,BLD_label,ACCESS_label,HISPEED_label,SMARTPHONE_label,HUPAC_label,HUPAOC_label,HUPARC_label,WIF_label,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size
donor_h0002518,08900,1054346,17,1,1,1,2.0,02,1,5.0,2,3,2.0,6.0,0.0,4,4,4,0.0,0.0,,0.0,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,lt_10000,2,nonfamily_not_living_alone,no_65_plus,17.0,1
donor_h0002519,08900,1054346,8,4,1,1,3.0,02,1,7.0,1,2,2.0,1.0,62000.0,2,2,2,1.0,1.0,2,65369.452,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,60000_74999,2,married_couple,no_65_plus,8.0,4
donor_h0002520,08900,1054346,7,1,1,1,2.0,02,1,5.0,1,3,2.0,6.0,18200.0,4,4,4,0.0,0.0,,19189.0972,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,15000_19999,2,nonfamily_not_living_alone,no_65_plus,7.0,1
donor_h0002521,08900,1054346,13,2,1,1,4.0,02,1,7.0,1,2,3.0,1.0,592000.0,4,4,4,0.0,0.0,2,624172.832,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,200000_plus,3,married_couple,no_65_plus,13.0,2
donor_h0002522,08900,1054346,9,1,1,3,1.0,09,,3.0,2,3,0.0,4.0,23500.0,4,4,4,0.0,0.0,,24777.131,False,Rented,50 or more apartments,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,20000_24999,0,nonfamily_living_alone,has_65_plus,9.0,1
donor_h0002523,08900,1054346,14,1,1,1,2.0,02,1,4.0,1,1,1.0,4.0,40000.0,4,4,4,0.0,0.0,,42173.84,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,40000_44999,1,nonfamily_living_alone,no_65_plus,14.0,1
donor_h0002524,08900,1054346,42,4,1,3,2.0,05,,5.0,1,3,2.0,1.0,55000.0,2,2,2,2.0,2.0,1,57989.03,False,Rented,3-4 Apartments,"No access to the Internet at this house, apartment, or mobile home",,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,50000_59999,2,married_couple,no_65_plus,42.0,4
donor_h0002525,08900,1054346,24,3,1,1,3.0,02,1,6.0,1,2,2.0,1.0,27800.0,4,4,4,0.0,0.0,1,29310.8188,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,25000_29999,2,married_couple,has_65_plus,24.0,3
donor_h0002526,08900,1054346,11,2,1,1,4.0,01,1,8.0,1,2,4.0,1.0,65000.0,4,4,4,0.0,0.0,1,68532.49,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,60000_74999,4_plus,married_couple,has_65_plus,11.0,2
donor_h0002527,08900,1054346,44,2,1,1,2.0,08,1,4.0,1,3,2.0,7.0,16000.0,4,4,4,0.0,0.0,,16869.536,False,Rented,20-49 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,15000_19999,2,nonfamily_not_living_alone,no_65_plus,44.0,2
donor_h0002528,08900,1054346,17,1,1,3,1.0,02,,2.0,2,3,1.0,6.0,10800.0,4,4,4,0.0,0.0,,11386.9368,False,Rented,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,10000_14999,1,nonfamily_not_living_alone,has_65_plus,17.0,1
donor_h0002529,08900,1054346,9,1,1,3,2.0,01,,5.0,2,2,1.0,4.0,12000.0,4,4,4,0.0,0.0,,12652.152,False,Owned free and clear,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,10000_14999,1,nonfamily_living_alone,has_65_plus,9.0,1
donor_h0002530,08900,1054346,15,6,1,1,3.0,02,1,5.0,1,2,2.0,1.0,117700.0,1,4,1,0.0,2.0,2,124096.5242,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,No own children present,Presence of related children under 6 years only,2 workers,100000_124999,2,married_couple,no_65_plus,15.0,6
donor_h0002531,08900,1054346,13,3,1,1,2.0,02,1,5.0,1,3,4.0,5.0,105200.0,4,4,4,0.0,0.0,,110917.1992,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,100000_124999,4_plus,nonfamily_living_alone,no_65_plus,13.0,3
donor_h0002532,08900,1054346,22,3,1,1,1.0,05,2,3.0,1,3,2.0,2.0,13000.0,1,1,1,1.0,1.0,1,13706.498,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,1 worker,10000_14999,2,other_male_householder,no_65_plus,22.0,3
donor_h0002533,08900,1054346,8,2,1,1,3.0,02,1,6.0,2,2,2.0,1.0,86500.0,4,4,4,0.0,0.0,2,91200.929,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,2 workers,75000_99999,2,married_couple,no_65_plus,8.0,2
donor_h0002534,08900,1054346,75,1,1,1,3.0,02,1,6.0,1,2,1.0,4.0,10000.0,4,4,4,0.0,0.0,,10543.46,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,10000_14999,1,nonfamily_living_alone,no_65_plus,75.0,1
donor_h0002535,08900,1054346,18,1,1,1,3.0,02,1,5.0,1,1,1.0,6.0,52900.0,4,4,4,0.0,0.0,,55774.9034,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,50000_59999,1,nonfamily_not_living_alone,no_65_plus,18.0,1
donor_h0002536,08900,1054346,1,2,1,1,4.0,02,2,6.0,2,1,6.0,1.0,91810.0,4,4,4,0.0,0.0,1,96799.50626,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,1 worker,75000_99999,4_plus,married_couple,no_65_plus,1.0,2
donor_h0002537,08900,1054346,15,1,1,1,3.0,02,1,6.0,2,2,1.0,6.0,51020.0,4,4,4,0.0,0.0,,53792.73292,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,50000_59999,1,nonfamily_not_living_alone,has_65_plus,15.0,1
donor_h0002538,08900,1054346,32,2,1,1,2.0,02,1,5.0,1,3,2.0,1.0,46000.0,4,4,4,0.0,0.0,2,48499.916,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,45000_49999,2,married_couple,no_65_plus,32.0,2
donor_h0002539,08900,1054346,26,4,1,1,3.0,02,1,6.0,1,1,3.0,1.0,52000.0,1,1,1,2.0,2.0,1,54825.992,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,1 worker,50000_59999,3,married_couple,no_65_plus,26.0,4
donor_h0002540,08900,1054346,8,2,1,1,3.0,02,1,6.0,1,3,3.0,5.0,63000.0,4,4,4,0.0,0.0,,66423.798,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,60000_74999,3,nonfamily_living_alone,no_65_plus,8.0,2
donor_h0002541,08900,1054346,7,3,1,1,3.0,01,1,7.0,1,2,3.0,1.0,60000.0,4,4,4,0.0,0.0,2,63260.76,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,60000_74999,3,married_couple,no_65_plus,7.0,3
donor_h0002542,08900,1054346,14,3,1,1,0.0,02,1,1.0,1,1,3.0,1.0,109200.0,4,4,4,0.0,0.0,3,115134.5832,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,3 or more workers in family,100000_124999,3,married_couple,no_65_plus,14.0,3
donor_h0002543,08900,1054346,13,2,1,1,2.0,05,1,6.0,1,3,1.0,3.0,65000.0,2,2,2,1.0,1.0,1,68532.49,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,60000_74999,1,other_female_householder,no_65_plus,13.0,2
donor_h0002544,08900,1054346,14,2,1,1,2.0,02,1,5.0,1,4,1.0,1.0,18000.0,4,4,4,0.0,0.0,0,18978.228,False,Occupied without payment of rent,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,15000_19999,1,married_couple,no_65_plus,14.0,2
donor_h0002545,08900,1054346,10,1,1,3,2.0,08,,4.0,2,3,0.0,6.0,11000.0,4,4,4,0.0,0.0,,11597.806,False,Rented,20-49 Apartments,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,10000_14999,0,nonfamily_not_living_alone,has_65_plus,10.0,1
donor_h0002546,08900,1054346,15,2,1,1,4.0,02,1,6.0,1,1,2.0,1.0,76000.0,4,4,4,0.0,0.0,2,80130.296,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,75000_99999,2,married_couple,no_65_plus,15.0,2
donor_h0002547,08900,1054346,13,1,1,1,3.0,02,1,7.0,2,1,1.0,6.0,26200.0,4,4,4,0.0,0.0,,27623.8652,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,25000_29999,1,nonfamily_not_living_alone,has_65_plus,13.0,1
donor_h0002548,08900,1054346,13,7,1,1,4.0,02,1,8.0,1,1,3.0,1.0,57000.0,3,3,3,3.0,3.0,2,60097.722,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,2 workers,60000_74999,3,married_couple,no_65_plus,13.0,7
donor_h0002549,08900,1054346,7,1,1,1,3.0,02,2,6.0,2,2,2.0,4.0,15300.0,4,4,4,0.0,0.0,,16131.4938,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,,15000_19999,2,nonfamily_living_alone,has_65_plus,7.0,1
donor_h0002550,08900,1054346,25,4,1,1,3.0,02,2,6.0,1,1,3.0,1.0,99400.0,2,2,2,1.0,1.0,2,104801.9924,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,100000_124999,3,married_couple,no_65_plus,25.0,4
donor_h0002551,08900,1054346,13,1,1,3,3.0,07,,5.0,2,3,1.0,4.0,17000.0,4,4,4,0.0,0.0,,17923.882,False,Rented,10-19 Apartments,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,15000_19999,1,nonfamily_living_alone,has_65_plus,13.0,1
donor_h0002552,08900,1054346,11,2,1,1,3.0,02,1,6.0,1,1,2.0,1.0,183000.0,4,4,4,0.0,0.0,2,192945.318,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,150000_199999,2,married_couple,no_65_plus,11.0,2
donor_h0002553,08900,1054346,13,4,1,1,3.0,02,1,6.0,1,1,2.0,1.0,27600.0,2,2,2,2.0,2.0,2,29099.9496,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,25000_29999,2,married_couple,no_65_plus,13.0,4
donor_h0002554,08900,1054346,13,2,1,1,3.0,02,1,6.0,2,1,2.0,1.0,108000.0,4,4,4,0.0,0.0,1,113869.368,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,1 worker,100000_124999,2,married_couple,no_65_plus,13.0,2
donor_h0002555,08900,1054346,20,1,1,1,1.0,04,1,2.0,2,3,1.0,4.0,14000.0,4,4,4,0.0,0.0,,14760.844,False,Rented,2 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,10000_14999,1,nonfamily_living_alone,no_65_plus,20.0,1
donor_h0002556,08900,1054346,6,1,1,3,0.0,01,,1.0,2,3,1.0,4.0,10000.0,4,4,4,0.0,0.0,,10543.46,False,Rented,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,10000_14999,1,nonfamily_living_alone,no_65_plus,6.0,1
donor_h0002557,08900,1054346,5,2,1,1,7.0,02,1,15.0,1,2,3.0,1.0,665100.0,4,4,4,0.0,0.0,0,701245.5246,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,200000_plus,3,married_couple,has_65_plus,5.0,2
donor_h0002558,08900,1054346,16,2,1,1,2.0,03,1,5.0,2,1,1.0,1.0,32700.0,4,4,4,0.0,0.0,0,34477.1142,False,Owned with mortgage or loan (include home equity loans),One-family house attached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,No workers,30000_34999,1,married_couple,has_65_plus,16.0,2
donor_h0002559,08900,1054346,11,3,1,1,2.0,05,1,4.0,2,3,2.0,1.0,20200.0,4,4,4,0.0,0.0,1,21297.7892,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,1 worker,20000_24999,2,married_couple,no_65_plus,11.0,3
donor_h0002560,08900,1054346,15,3,1,1,3.0,02,2,5.0,2,1,2.0,1.0,48400.0,4,4,4,0.0,0.0,1,51030.3464,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,1 worker,50000_59999,2,married_couple,has_65_plus,15.0,3
donor_h0002561,08900,1054346,12,1,1,3,3.0,02,,5.0,2,1,0.0,4.0,32300.0,4,4,4,0.0,0.0,,34055.3758,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,30000_34999,0,nonfamily_living_alone,has_65_plus,12.0,1
